0.0,1.0067552230867676,-0.04029913889433856,0.20330299948998976,0.05885597151382375,0.2003031078414946,-0.01608748059654234,0.2023045116349568,0.008124112353003962,0.00027215096174116113,-2.1857989940954254e-5,0.0704451141318348,-0.002805774194391405,1.084409521544636,0.42905269937584717,0.00030726430293843217,7.681607573460807e-5,-1.1284313245598017e-18,0.055146659263408906,-3.2098832406453933e-37,4.600042785237128e-9,0.0,0.0,1.437513370386603e-13,0.5652532574498266,0.18668122698804349,1.002910145188458
0.0001,0.9765651077928392,-0.03783100091571325,0.21047246633925074,0.0541015675234848,0.31637259342144797,-0.027542317667566183,0.20252577462920365,0.008136245996763056,0.0002730826506616476,-2.3173936814615282e-5,0.07044548914263377,-0.002806501666103025,1.084373764104865,0.42916679480377384,0.0003072655820879661,7.681607576597206e-5,7.063169052606264e-10,0.05514688089959651,4.955232001969189e-7,4.610643699462387e-9,3.308567272881519e-7,7.781059110744674e-12,1.4388724231324214e-13,0.5687926686265787,0.18673262483839106,1.0158171224401202
0.0002,0.9077481867602544,-0.03218663106717218,0.2484663558299704,0.04090436047932689,0.395689622751045,-0.038762378145121845,0.2030411562210733,0.008176156590590775,0.0002790289709557583,-2.6881592694097976e-5,0.07044688794104716,-0.0028083012148490617,1.0839751611077935,0.4297108242389205,0.0003072883817729032,7.68160763383239e-5,1.905605751716714e-8,0.05514938038458343,3.959260288596075e-6,4.803685045423808e-9,1.5772001134838062e-6,1.0118957649759535e-10,1.4826401799143038e-13,0.5658338904738334,0.18700697848587916,1.0214744418838038
0.0003,0.8348317686657813,-0.02659399158290385,0.31749628898900334,0.02266957434983756,0.4436733384379751,-0.04841629234930561,0.20366275567717837,0.008242074347185685,0.0002921114646046085,-3.244508095549749e-5,0.07044769869481518,-0.002810480793619583,1.082758490658491,0.4291294879571805,0.00030731532210130646,7.681607707241817e-5,1.1510883943170391e-7,0.05515711980856251,9.88269782389967e-6,5.488154107358676e-9,2.1494427148081942e-6,2.9962754264594613e-10,1.6780823001684936e-13,0.5544567789888758,0.18697123638974014,0.9984156671142569
0.0004,0.7830621524687917,-0.023739074681710538,0.39919494125340266,0.003971076751157798,0.469516162373217,-0.05624389088171535,0.20429088336568935,0.008327346966963953,0.0003114013419665575,-3.9173002209011944e-5,0.07044561913105926,-0.002812394246142237,1.0805316431015874,0.42864607412772937,0.0003072871348746959,7.681607646916705e-5,3.8342553263853307e-7,0.05517153965571994,1.4620673142137336e-5,6.739746213522569e-9,1.1692123040666603e-6,4.770922004070443e-10,2.0748212040101716e-13,0.593141337907888,0.18750298228939408,0.9494876854220007
0.0005,0.7619719492797951,-0.02466927238841019,0.4724100439430316,-0.011262019102946101,0.48307597942382374,-0.06268628798369294,0.20490922265885697,0.008425612653202845,0.00033420326067072447,-4.637776131180457e-5,0.07043926786548033,-0.0028136548270972094,1.0774914294459048,0.43636457626979686,0.0003074169313263934,7.68160797103013e-5,9.182866685097067e-7,0.05519169020608135,1.5142600627131088e-5,8.26820398076755e-9,-5.695909186864718e-7,5.07320692519001e-10,2.581734192462355e-13,0.7282153824928371,0.1929613736124063,0.8975074304022229
0.0006,0.767291276002762,-0.028670060388900426,0.5236979945705045,-0.0210902300147249,0.49212605577407553,-0.0683911081341777,0.20554481467574423,0.008533557607440305,0.0003575979534032041,-5.35422506370656e-5,0.07042871498098001,-0.0028142173480546246,1.0740736313635597,0.4615675630091544,0.000308493455864459,7.681610693208914e-5,1.7797708081942673e-6,0.0552150595264094,1.137391874341734e-5,9.622161729758594e-9,-1.838088351135732e-6,3.787835295494454e-10,3.0354688957655627e-13,0.8330507233546601,0.20269636608079697,0.8579482080021613
0.0007,0.7876551338621507,-0.03401419798075722,0.5501028828737727,-0.025752163228305393,0.5011872774462701,-0.07383573526180867,0.2062311284923961,0.008650852199034166,0.000379494623528525,-6.040131809312023e-5,0.07041511888356891,-0.0028142980944475308,1.0706742067648645,0.4979077967067847,0.00031131662205899813,7.681618031727416e-5,2.98443526157213e-6,0.05523926071324368,5.929440209433789e-6,1.0486466075441698e-8,-1.841983684747477e-6,1.8228802362298133e-10,3.316635702225714e-13,0.8994963727819233,0.21735904938722356,0.8275683286971818
0.0008,0.8109935557031632,-0.038894662803511934,0.5570354638587126,-0.027041909293610653,0.5116882062749439,-0.07917690048628016,0.20698891671275463,0.008778873757089332,0.00039900639693110255,-6.69319734953273e-5,0.07040008163266684,-0.0028142291563968123,1.0674768976379325,0.5352416624745906,0.00031598172385338094,7.6816305827122e-5,4.519871537755035e-6,0.055263131062578366,1.635251843110071e-6,1.0849474636316375e-8,-1.084904371840078e-6,3.380919852313678e-11,3.418288017660487e-13,0.8999999999999999,0.23641676798951394,0.8152886792243179
0.0009,0.8289008487236766,-0.04216032522955316,0.5538381108658923,-0.027285779726801577,0.5229875651058584,-0.0842911007094057,0.20782044675161285,0.00891918911396746,0.00041629163099071926,-7.327177649024417e-5,0.07038503894407691,-0.0028143109996292214,1.0645316391200326,0.57259434680171,0.0003223974065230854,7.681648487985009e-5,6.362383553726067e-6,0.05528629892104834,-7.118332750267516e-7,1.0882153227445529e-8,-4.0303656584152593e-7,-3.7547191444751786e-11,3.4117461353363436e-13,0.9,0.25404313686836866,0.8250019867746283
0.001,0.8389269411385613,-0.04374329024862192,0.5486267227335426,-0.02815630893155943,0.5337405594166226,-0.08895368151878275,0.20871210231581078,0.009072098099937509,0.0004320823517180025,-7.959138204526114e-5,0.0703707745601639,-0.0028146880031969033,1.0618179411314508,0.6099733936723604,0.0003304275885421824,7.681671751407557e-5,8.487811532030614e-6,0.05530882402506989,-1.5235229407887506e-6,1.0757441770842532e-8,-5.514251020447828e-9,-5.4978259438533075e-11,3.3610589461541325e-13,0.9,0.27012782770293675,0.833876166140768
0.0011,0.8418392458937597,-0.04415260161565604,0.5471478415722388,-0.030596965927135275,0.5427526399928078,-0.09297651987884559,0.2096451333114342,0.009236826120734672,0.0004471804221005092,-8.602564103100286e-5,0.07035762470199143,-0.0028153953395682442,1.0592969503479273,0.6473764012138312,0.00033994414322990603,7.681700376590541e-5,1.0874280757650751e-5,0.055330885201977105,-1.4435280182653223e-6,1.0606373752299152e-8,1.461474958224933e-7,-4.6821448366947926e-11,3.309586336137261e-13,0.9,0.28898137754219877,0.8467758530104992
0.0012,0.8411675436660676,-0.04429935231454643,0.5504820455231125,-0.03434100467606562,0.5496700982383074,-0.09634941549508834,0.21060273139375968,0.009411127126491819,0.00046209583256817135,-9.259283529834558e-5,0.07034537888006909,-0.0028163415223666807,1.0569297544549383,0.684801518411546,0.00035083182787972134,7.68173436674833e-5,1.3505136765124443e-5,0.05535267597281378,-1.0158380701641608e-6,1.0481066857559913e-8,1.572795206328136e-7,-3.0582101665082865e-11,3.270412454717511e-13,0.8999999999999999,0.3041000667312245,0.8570068192522616
