0.0,1.0067552230867676,-0.04029913889433856,0.20330299948998976,0.05885597151382375,0.2003031078414946,-0.01608748059654234,0.2023045116349568,0.008124112353003962,0.00027215096174116113,-2.1857989940954254e-5,0.0704451141318348,-0.002805774194391405,1.084409521544636,0.42905269937584717,0.00030726430293843217,7.681607573460792e-5,-1.097851263284566e-18,0.05652532574499436,4.012354050806741e-37,4.600042785237128e-9,3.761581922631321e-37,0.0,1.437513370386603e-13,0.5652532574498266,0.18668122698804349,1.0029101451838416,1.002628620510921,-0.023761495203446607,0.0
0.0001,0.9765647370627425,-0.03783094430476465,0.21047393629884095,0.054101459305517005,0.3163723593479134,-0.0275422733138001,0.20252577415633302,0.008136246423676856,0.0002730827800036615,-2.3173946330639675e-5,0.07044548928493377,-0.0028065016757553357,1.0843916404888447,0.4291576592151919,0.0003072654779804002,7.681607576341647e-5,3.5233456053232873e-10,0.056525546436372504,4.5557892167022346e-7,4.609785081364247e-9,3.0412401723558296e-7,7.158435457134183e-12,1.4387594592131525e-13,0.5689408458445125,0.1867414274386391,1.016950999720895,1.0161227043675314,-0.04099394822029027,0.01306479791154477
0.0002,0.9077383498311075,-0.032186045269431,0.24845009256836972,0.04090546032946955,0.3956931434648155,-0.03876337681714716,0.20304124665054465,0.008176152315609331,0.00027902610446169036,-2.6881441668127763e-5,0.07044688749047363,-0.0028083012626336323,1.0841923717758395,0.4296514851018426,0.00030728616724251073,7.681607628280028e-5,9.550145165202066e-9,0.05652802034703134,3.6121984328406287e-6,4.786259144520888e-9,1.4370722487958013e-6,9.23910806077335e-11,1.4788073316884962e-13,0.5661499157470059,0.18696042288889886,1.022615872418109,1.0215634287123132,-0.04638177550882515,0.01741498403528982
0.0003,0.8348165845325191,-0.026592438389777234,0.31749309466514164,0.022669117564665494,0.4436742314222527,-0.04841699437122685,0.2036628406520933,0.008242074582320135,0.000292109669034859,-3.244506257155384e-5,0.07044769957071852,-0.0028104810291367252,1.083584161747138,0.42908910779106635,0.0003073098821082839,7.681607693082515e-5,5.7574129729181516e-8,0.05653562612135683,8.941335846076499e-6,5.408011806926739e-9,1.9228077645446132e-6,2.717073947757241e-10,1.6566376790414075e-13,0.5538239979717591,0.18685095026752435,1.0037223805567845,1.0028406696796635,-0.04205803022523721,-0.002694169480880311
0.0004,0.7830590229327713,-0.023738804322099905,0.3991919788559121,0.003971429932156995,0.46951714529174127,-0.05624413658947291,0.20429090884463189,0.00832734669169645,0.00031140063315655787,-3.917293603626361e-5,0.07044561919515258,-0.0028123942601468695,1.0824719323136502,0.42859900392287403,0.0003072803202922504,7.681607628130375e-5,1.9168881675923932e-7,0.056549662107132755,1.304849131656249e-5,6.532882579623237e-9,9.789733358084845e-7,4.2705922052065556e-10,2.0141682581511576e-13,0.5803363947190516,0.1870157348759536,0.9595243066915012,0.9590450550603037,-0.029883000732349514,-0.047866503577251494
0.0005,0.7619399249350486,-0.024664623540638572,0.4724489444784667,-0.011270258063104615,0.4830646137278019,-0.06268587383371249,0.2049092657074634,0.008425624864215372,0.00033420568384384,-4.637863180190278e-5,0.07043927241018395,-0.0028136559039390403,1.0809545640982825,0.4355963345499215,0.00030739517958572625,7.681607914347505e-5,4.587702779051952e-7,0.05656904225961439,1.3241789036504507e-5,7.884040616481024e-9,-6.197266008080963e-7,4.4508545000903194e-10,2.4637052171938325e-13,0.6827951041089378,0.19031480582412127,0.9055522835707138,0.9054065870384892,-0.015270587131106893,-0.10264685147190171
0.0006,0.767291058993515,-0.028670055095514457,0.5237318112325863,-0.021096501484169645,0.49211344376502847,-0.06838969073591307,0.20554475430842228,0.008533564511690708,0.00035760307893762034,-5.354324768178163e-5,0.07042871657129865,-0.0028142177775283867,1.079244507536698,0.45908966956714975,0.0003083489658410457,7.681610325009514e-5,8.891062679301767e-7,0.05659123940283841,9.59083356575704e-6,9.050686060924278e-9,-1.7297737089536565e-6,3.201466496633687e-10,2.855697299252889e-13,0.8345281503892948,0.19933711619967678,0.8579707739883933,0.8579619619704639,-0.0029990749353055865,-0.1507919086413895
0.0007,0.7876690126647543,-0.0340167009716628,0.550108198290989,-0.025752378572354503,0.5011829598076581,-0.07383508544256928,0.20623107703283045,0.00865085136171232,0.00037949713496605083,-6.040164508078824e-5,0.07041511780011418,-0.0028142978504425657,1.0775441502371839,0.49488643938748234,0.00031101948939656396,7.68161724868577e-5,1.4912301055281198e-6,0.05661379020405839,4.395887192030584e-6,9.748908476771111e-9,-1.7527849834945601e-6,1.349102118898265e-10,3.0836272489228e-13,0.8997218250019504,0.21612869391663386,0.8244305926627894,0.8244180366711273,0.004552942264560747,-0.1845897842350033
0.0008,0.8109898793477753,-0.0388940090851535,0.5570365814213855,-0.02704239158009566,0.5116885400047088,-0.07917694311595953,0.20698892678596237,0.0087788748102925,0.0003990060915885273,-6.693196502667462e-5,0.0704000820569238,-0.00281422925698668,1.0759460926868083,0.5321327621996816,0.00031553379854481795,7.681629359696834e-5,2.258701661564321e-6,0.056635539217882815,3.837376659661625e-7,9.972991562981203e-9,-1.005810993193348e-6,-4.592381010264109e-12,3.142478061215503e-13,0.9,0.23189914213095428,0.8155507745516872,0.8155343007752194,0.0051410901294772415,-0.1933782264426644
0.0009,0.8290509398921118,-0.04218724765419114,0.5537151346159371,-0.027248989733386637,0.5229984702152338,-0.08429347798378242,0.2078202301899181,0.008919135851045779,0.0004162931334934996,-7.326971480192785e-5,0.07038501737675383,-0.002814305716324507,1.074474436716209,0.5693912919230741,0.00032180614891567585,7.681646812575876e-5,3.179669679201717e-6,0.056656157821734034,-1.7580406380994408e-6,9.889446337756868e-9,-3.388057343226553e-7,-6.936261285811815e-11,3.0999537917314956e-13,0.9,0.2521273630460333,0.823537152722743,0.8235356127241157,0.0008633914747129953,-0.18514257355897207
0.001,0.8389059067120032,-0.04373989500563206,0.5486575677134125,-0.028164485089259905,0.5337352685591349,-0.08895259949208587,0.20871209655740233,0.00907210765497729,0.00043208397450017884,-7.959210793322638e-5,0.070370778411127,-0.0028146889218883006,1.0731197613119938,0.6066616865620201,0.0003296977894688283,7.681669609080927e-5,4.241795271529604e-6,0.05667572797057106,-2.4272672617481865e-6,9.67101446813071e-9,2.3824104641109813e-8,-8.278768985783047e-11,3.0210240537217045e-13,0.9,0.2673637151710829,0.8352483270829537,0.8352372818649398,-0.0031171290026739858,-0.17335883929175092
0.0011,0.841844537014726,-0.04414970585094724,0.547066535994525,-0.0305788937036921,0.5427727996594379,-0.09298086131537692,0.20964531790502383,0.009236808617250037,0.0004471703613333743,-8.602304454560504e-5,0.07035761903672116,-0.002815394291602229,1.0718614217438942,0.6439426927350244,0.0003390809745656447,7.681697750776845e-5,5.434397663293792e-6,0.056694474086553544,-2.266332966355811e-6,9.431963327773856e-9,1.592066427127201e-7,-7.221382176972654e-11,2.9424169298805577e-13,0.9,0.28072874270258885,0.8453011309354946,0.8452778668815261,-0.00614426815563462,-0.16330522067636913
0.0012,0.8411674104814659,-0.04429997416348525,0.5504971300749553,-0.034344421389508925,0.549666186082932,-0.09634855578919932,0.21060268879742378,0.009411129425606447,0.0004620978075689698,-9.259333720721682e-5,0.07034537984549502,-0.002816341709571747,1.0706795623476137,0.6812332819448929,0.00034983798904089885,7.681731239066193e-5,6.748869483350456e-6,0.05671261658977305,-1.8054121368964608e-6,9.227588734922546e-9,1.650821918617295e-7,-5.518898493234169e-11,2.8786647556640995e-13,0.9,0.3027416092183879,0.8583929457215386,0.8583447559967577,-0.009048837165345372,-0.15039239166983545
0.0013,0.8403179083495813,-0.04496104596648743,0.5577446570878594,-0.03871213548393095,0.5546524767920599,-0.09917128509915374,0.21157356561825558,0.009592439823381782,0.00047706719323558055,-9.92463891298927e-5,0.0703337114327751,-0.0028174174060731057,1.0695621612898605,0.7185326067655272,0.00036186018024464883,7.681770075220621e-5,8.178260877020084e-6,0.05673028419013156,-1.4059452217564193e-6,9.06869453323139e-9,9.728106487756403e-8,-4.1718087435494404e-11,2.830830554926703e-13,0.9000000000000001,0.31587442446641795,0.8617035807245768,0.861654102120212,-0.00923398397982066,-0.1472152866138525
0.0014,0.8413620818704517,-0.04646757785772932,0.5664814364161742,-0.04285947475343618,0.5583706436978844,-0.1016442795469709,0.2125553301954593,0.009778447938246346,0.0004919822067105812,-0.00010587880066559974,0.07032230780438538,-0.002818540516604937,1.068508896991396,0.7558398901156153,0.0003750480536377176,7.681814260388429e-5,9.716197101419626e-6,0.05674746340055921,-1.2435710637952492e-6,8.938548331680187e-9,2.045516373749792e-9,-3.663084972748564e-11,2.792456381854177e-13,0.9000000000000001,0.3331048697774471,0.8649303603528659,0.8648825483775764,-0.009094219100786007,-0.14417012982484625
0.0015,0.8450069082551058,-0.048779393382129554,0.5744646356571576,-0.04617296147112058,0.5615375034718727,-0.1039672822446325,0.2135501702595135,0.009967504452239448,0.0005066119769611454,-0.00011238366652999324,0.07031098008955507,-0.0028196772717755557,1.067527071235877,0.793154336310894,0.0003893089094869387,7.681863795623077e-5,1.1356038730537006e-5,0.05676404632572834,-1.3501852823576745e-6,8.810370135918751e-9,-7.475326830913584e-8,-4.066083759016885e-11,2.75430852066417e-13,0.9,0.3507334165582142,0.8659364204847775,0.8658892489955996,-0.009038180684353695,-0.14323669956847218
0.0016,0.8505603413265664,-0.051535978368937495,0.5806202308661692,-0.04854160733323041,0.564634928723837,-0.10626052841607236,0.21456237776118497,0.010159063799625716,0.0005207351704428303,-0.0001186978255383482,0.07029972372034543,-0.002820855116933159,1.0666273909110606,0.8304750390095046,0.00040455896198490575,7.681918681826513e-5,1.3089956566884494e-5,0.05677987994910229,-1.6269191885256724e-6,8.662999749631342e-9,-1.1073738619016716e-7,-5.032492491072854e-11,2.7093053025006783e-13,0.9,0.36660337572337953,0.8668469600253146,0.8668003250156373,-0.008991081502482014,-0.14239133926278588
0.0017,0.8569495600006539,-0.05432654764647032,0.5846357248305003,-0.05011365607403797,0.5679441403051609,-0.1085836067305642,0.21559566724895343,0.01035310447300811,0.000534194967473803,-0.00012479199862063843,0.0702886094061751,-0.0028221224365818495,1.065819513851441,0.8678010219536103,0.0004207190284156187,7.681978919808244e-5,1.4909382165927069e-5,0.05679482210735271,-1.950088293465539e-6,8.483607733095624e-9,-1.0425828408449447e-7,-6.125360353611275e-11,2.653303646298712e-13,0.9,0.3840225935753393,0.8702256523436491,0.8701598950446806,-0.010585030147337514,-0.13898333930409915
0.0018,0.8631758850859789,-0.05687074124135035,0.5871542776593754,-0.051276499520811585,0.5714312586275138,-0.1109074359663483,0.21665104541872007,0.010550089271766299,0.0005469782942522074,-0.0001306877836206602,0.07027775399028896,-0.0028235300266937335,1.0651084794749144,0.9051312171328647,0.00043771822816630196,7.682044510178833e-5,1.6804748936230568e-5,0.0568087846331937,-2.2308031149863173e-6,8.274103604222031e-9,-7.521094175366541e-8,-7.042959549373457e-11,2.587276517516323e-13,0.9,0.4012410341308513,0.8735654011959839,0.8734807420154515,-0.01216060662976771,-0.13561462061648352
0.0019,0.8685349106885624,-0.05901465758693071,0.5889863823432807,-0.052410113899291136,0.5749728577739561,-0.11318122562668859,0.21772803789634596,0.010750474948380563,0.0005591295619214013,-0.00013642003726369335,0.070267257511036,-0.0028251160625440744,1.064496861615465,0.9424645368587348,0.0004554891249738262,7.682115453454446e-5,1.8766255647172275e-5,0.05682170900629701,-2.4181917640310346e-6,8.040992886050224e-9,-4.361947922531002e-8,-7.625492197323163e-11,2.513713972154124e-13,0.9000000000000001,0.41607642583467974,0.8779761960317157,0.8778598356686935,-0.014099418591296821,-0.13119523557907775
0.002,0.8729721283605083,-0.060831903428569686,0.590776395175846,-0.05371208709275922,0.5784100554051071,-0.11535790539440607,0.21882431477766884,0.010954392121549679,0.0005707454153582613,-0.00014202352138333808,0.0702571524099403,-0.002826885024395217,1.063983985223902,0.9797998917219131,0.0004739717633775239,7.682191749925337e-5,2.0783991848510625e-5,0.05683357631648362,-2.5257971075517765e-6,7.793004857946067e-9,-2.0437995094668954e-8,-7.935215636869775e-11,2.4356429051790856e-13,0.9,0.4375551521158733,0.8843653721642527,0.8842030824199321,-0.016907654945702493,-0.12479365683773519
0.0021,0.8766544572736457,-0.06245913599437288,0.5929655435359424,-0.055270958552288536,0.5816161422247385,-0.11740621960688102,0.21993730377047727,0.011161770217742648,0.0005819198806755298,-0.0001475247095989656,0.0702474397402062,-0.0028288282483929054,1.0635686485686227,1.017136203126571,0.0004931087303419836,7.682273399800515e-5,2.2848121244722465e-5,0.05684437432512176,-2.5837674018613876e-6,7.53750538972971e-9,-1.1137948137443947e-8,-8.086493856014271e-11,2.3555345928227855e-13,0.9,0.4464375082396179,0.886652440806737,0.8864720937350027,-0.01782082264948884,-0.12252129583655674
